evaluation,fold,official_delay_weeks,country,region,horizon,model,n,mean_abs_target_z_difference,max_abs_target_z_difference,mean_abs_mu_difference,mean_abs_sd_difference,mean_abs_quantile_z_difference
rolling_window_cv,2,0,USA,hhs4,1,ridge_no_digital,101,0.03453637504512878,0.10854385238425834,0.058729058697837726,0.04987097649037264,0.034802494313977375
rolling_window_cv,2,0,USA,hhs4,1,ridge_raw_cn_search,101,0.03453637504512878,0.10854385238425834,0.058729058697837726,0.04987097649037264,0.03480249408683212
rolling_window_cv,2,0,USA,hhs4,1,ridge_social_raw,101,0.03453637504512878,0.10854385238425834,0.058729058697837726,0.04987097649037264,0.03643947842881209
rolling_window_cv,2,0,USA,hhs4,1,seasonal_naive,101,0.03453637504512878,0.10854385238425834,0.058729058697837726,0.04987097649037264,0.04510529465757709
rolling_window_cv,2,0,USA,hhs4,2,bioepi_sgq_lstm_full_raw,101,2.894156934356584e-16,1.3322676295501878e-15,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs4,2,bioepi_sgq_lstm_no_digital,101,2.894156934356584e-16,1.3322676295501878e-15,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs4,2,gb_full_raw,101,0.034995511563621746,0.10854385238425834,0.058729058697837726,0.04987097649037264,0.029553914819398102
rolling_window_cv,2,0,USA,hhs4,2,persistence,101,0.034995511563621746,0.10854385238425834,0.058729058697837726,0.04987097649037264,0.0351196537808123
rolling_window_cv,2,0,USA,hhs4,2,ridge_global_open,101,0.034995511563621746,0.10854385238425834,0.058729058697837726,0.04987097649037264,0.03441231268099618
rolling_window_cv,2,0,USA,hhs4,2,ridge_google_wiki,101,0.034995511563621746,0.10854385238425834,0.058729058697837726,0.04987097649037264,0.033741736454510673
rolling_window_cv,2,0,USA,hhs4,2,ridge_no_digital,101,0.034995511563621746,0.10854385238425834,0.058729058697837726,0.04987097649037264,0.035949052481869824
rolling_window_cv,2,0,USA,hhs4,2,ridge_raw_cn_search,101,0.034995511563621746,0.10854385238425834,0.058729058697837726,0.04987097649037264,0.03594905171712034
rolling_window_cv,2,0,USA,hhs4,2,ridge_social_raw,101,0.034995511563621746,0.10854385238425834,0.058729058697837726,0.04987097649037264,0.03789180172374564
rolling_window_cv,2,0,USA,hhs4,2,seasonal_naive,101,0.034995511563621746,0.10854385238425834,0.058729058697837726,0.04987097649037264,0.04493745832760292
rolling_window_cv,2,0,USA,hhs4,3,bioepi_sgq_lstm_full_raw,101,2.9436223166418635e-16,1.3322676295501878e-15,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs4,3,bioepi_sgq_lstm_no_digital,101,2.9436223166418635e-16,1.3322676295501878e-15,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs4,3,gb_full_raw,101,0.03545798909106494,0.10854385238425834,0.058729058697837726,0.04987097649037264,0.03159051980513127
rolling_window_cv,2,0,USA,hhs4,3,persistence,101,0.03545798909106494,0.10854385238425834,0.058729058697837726,0.04987097649037264,0.03626474723638321
rolling_window_cv,2,0,USA,hhs4,3,ridge_global_open,101,0.03545798909106494,0.10854385238425834,0.058729058697837726,0.04987097649037264,0.03308392697996687
rolling_window_cv,2,0,USA,hhs4,3,ridge_google_wiki,101,0.03545798909106494,0.10854385238425834,0.058729058697837726,0.04987097649037264,0.032727516548943986
rolling_window_cv,2,0,USA,hhs4,3,ridge_no_digital,101,0.03545798909106494,0.10854385238425834,0.058729058697837726,0.04987097649037264,0.036988025883179725
rolling_window_cv,2,0,USA,hhs4,3,ridge_raw_cn_search,101,0.03545798909106494,0.10854385238425834,0.058729058697837726,0.04987097649037264,0.03698802560202981
rolling_window_cv,2,0,USA,hhs4,3,ridge_social_raw,101,0.03545798909106494,0.10854385238425834,0.058729058697837726,0.04987097649037264,0.04011280626846903
rolling_window_cv,2,0,USA,hhs4,3,seasonal_naive,101,0.03545798909106494,0.10854385238425834,0.058729058697837726,0.04987097649037264,0.04487742248157464
rolling_window_cv,2,0,USA,hhs4,4,bioepi_sgq_lstm_full_raw,101,2.993087698927143e-16,1.3322676295501878e-15,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs4,4,bioepi_sgq_lstm_no_digital,101,2.993087698927143e-16,1.3322676295501878e-15,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs4,4,gb_full_raw,101,0.03593585220217556,0.10854385238425834,0.058729058697837726,0.04987097649037264,0.03560304787839049
rolling_window_cv,2,0,USA,hhs4,4,persistence,101,0.03593585220217556,0.10854385238425834,0.058729058697837726,0.04987097649037264,0.03734330460048555
rolling_window_cv,2,0,USA,hhs4,4,ridge_global_open,101,0.03593585220217556,0.10854385238425834,0.058729058697837726,0.04987097649037264,0.030099547426435575
rolling_window_cv,2,0,USA,hhs4,4,ridge_google_wiki,101,0.03593585220217556,0.10854385238425834,0.058729058697837726,0.04987097649037264,0.03192769863964435
rolling_window_cv,2,0,USA,hhs4,4,ridge_no_digital,101,0.03593585220217556,0.10854385238425834,0.058729058697837726,0.04987097649037264,0.03724257925482345
rolling_window_cv,2,0,USA,hhs4,4,ridge_raw_cn_search,101,0.03593585220217556,0.10854385238425834,0.058729058697837726,0.04987097649037264,0.037242579742765104
rolling_window_cv,2,0,USA,hhs4,4,ridge_social_raw,101,0.03593585220217556,0.10854385238425834,0.058729058697837726,0.04987097649037264,0.04052134578602976
rolling_window_cv,2,0,USA,hhs4,4,seasonal_naive,101,0.03593585220217556,0.10854385238425834,0.058729058697837726,0.04987097649037264,0.0448311540641188
rolling_window_cv,2,0,USA,hhs5,1,bioepi_sgq_lstm_full_raw,101,2.3530407545427977e-17,4.440892098500626e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs5,1,bioepi_sgq_lstm_no_digital,101,2.3530407545427977e-17,4.440892098500626e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs5,1,gb_full_raw,101,0.021626341606361246,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.02075750834739615
rolling_window_cv,2,0,USA,hhs5,1,persistence,101,0.021626341606361246,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.0214640922002907
rolling_window_cv,2,0,USA,hhs5,1,ridge_global_open,101,0.021626341606361246,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.02286164457923226
rolling_window_cv,2,0,USA,hhs5,1,ridge_google_wiki,101,0.021626341606361246,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.022647088129576547
rolling_window_cv,2,0,USA,hhs5,1,ridge_no_digital,101,0.021626341606361246,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.021952125683229205
rolling_window_cv,2,0,USA,hhs5,1,ridge_raw_cn_search,101,0.021626341606361246,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.021952125454670793
rolling_window_cv,2,0,USA,hhs5,1,ridge_social_raw,101,0.021626341606361246,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.02281717063790161
rolling_window_cv,2,0,USA,hhs5,1,seasonal_naive,101,0.021626341606361246,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.02458047375247668
rolling_window_cv,2,0,USA,hhs5,2,bioepi_sgq_lstm_full_raw,101,2.3530407545427977e-17,4.440892098500626e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs5,2,bioepi_sgq_lstm_no_digital,101,2.3530407545427977e-17,4.440892098500626e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs5,2,gb_full_raw,101,0.021969100294829954,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.020921311572971574
rolling_window_cv,2,0,USA,hhs5,2,persistence,101,0.021969100294829954,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.021675387747816233
rolling_window_cv,2,0,USA,hhs5,2,ridge_global_open,101,0.021969100294829954,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.02282086694095534
rolling_window_cv,2,0,USA,hhs5,2,ridge_google_wiki,101,0.021969100294829954,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.022527448434148733
rolling_window_cv,2,0,USA,hhs5,2,ridge_no_digital,101,0.021969100294829954,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.022323419595254055
rolling_window_cv,2,0,USA,hhs5,2,ridge_raw_cn_search,101,0.021969100294829954,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.022323419370819553
rolling_window_cv,2,0,USA,hhs5,2,ridge_social_raw,101,0.021969100294829954,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.023622207514356057
rolling_window_cv,2,0,USA,hhs5,2,seasonal_naive,101,0.021969100294829954,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.024577606944623374
rolling_window_cv,2,0,USA,hhs5,3,bioepi_sgq_lstm_full_raw,101,2.3530407545427977e-17,4.440892098500626e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs5,3,bioepi_sgq_lstm_no_digital,101,2.3530407545427977e-17,4.440892098500626e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs5,3,gb_full_raw,101,0.022268557237415523,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.02175503837520903
rolling_window_cv,2,0,USA,hhs5,3,persistence,101,0.022268557237415523,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.022054014455894395
rolling_window_cv,2,0,USA,hhs5,3,ridge_global_open,101,0.022268557237415523,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.022594030876215237
rolling_window_cv,2,0,USA,hhs5,3,ridge_google_wiki,101,0.022268557237415523,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.022376394188729856
rolling_window_cv,2,0,USA,hhs5,3,ridge_no_digital,101,0.022268557237415523,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.022862132048633382
rolling_window_cv,2,0,USA,hhs5,3,ridge_raw_cn_search,101,0.022268557237415523,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.022862131778155596
rolling_window_cv,2,0,USA,hhs5,3,ridge_social_raw,101,0.022268557237415523,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.02466716049374479
rolling_window_cv,2,0,USA,hhs5,3,seasonal_naive,101,0.022268557237415523,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.024606868777425937
rolling_window_cv,2,0,USA,hhs5,4,bioepi_sgq_lstm_full_raw,101,2.3530407545427977e-17,4.440892098500626e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs5,4,bioepi_sgq_lstm_no_digital,101,2.3530407545427977e-17,4.440892098500626e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs5,4,gb_full_raw,101,0.02250047121428672,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.023006863004568057
rolling_window_cv,2,0,USA,hhs5,4,persistence,101,0.02250047121428672,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.022406539370785617
rolling_window_cv,2,0,USA,hhs5,4,ridge_global_open,101,0.02250047121428672,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.02139224454993444
rolling_window_cv,2,0,USA,hhs5,4,ridge_google_wiki,101,0.02250047121428672,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.02177718902875888
rolling_window_cv,2,0,USA,hhs5,4,ridge_no_digital,101,0.02250047121428672,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.02314689151869829
rolling_window_cv,2,0,USA,hhs5,4,ridge_raw_cn_search,101,0.02250047121428672,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.023146891856944327
rolling_window_cv,2,0,USA,hhs5,4,ridge_social_raw,101,0.02250047121428672,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.024964518712615007
rolling_window_cv,2,0,USA,hhs5,4,seasonal_naive,101,0.02250047121428672,0.052075231426117696,0.026621923705379746,0.00972904255695961,0.0245940811844865
rolling_window_cv,2,0,USA,hhs6,1,bioepi_sgq_lstm_full_raw,101,1.473065773458647e-17,1.1102230246251565e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs6,1,bioepi_sgq_lstm_no_digital,101,1.473065773458647e-17,1.1102230246251565e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs6,1,gb_full_raw,101,0.0201001603075093,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.02643547203103489
rolling_window_cv,2,0,USA,hhs6,1,persistence,101,0.0201001603075093,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.02026433384919577
rolling_window_cv,2,0,USA,hhs6,1,ridge_global_open,101,0.0201001603075093,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.02169374564004166
rolling_window_cv,2,0,USA,hhs6,1,ridge_google_wiki,101,0.0201001603075093,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.021441217183439953
rolling_window_cv,2,0,USA,hhs6,1,ridge_no_digital,101,0.0201001603075093,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.01880915828722164
rolling_window_cv,2,0,USA,hhs6,1,ridge_raw_cn_search,101,0.0201001603075093,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.01880915792883563
rolling_window_cv,2,0,USA,hhs6,1,ridge_social_raw,101,0.0201001603075093,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.021493044089455366
rolling_window_cv,2,0,USA,hhs6,1,seasonal_naive,101,0.0201001603075093,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.035433209929138586
rolling_window_cv,2,0,USA,hhs6,2,bioepi_sgq_lstm_full_raw,101,1.692911916948777e-17,2.220446049250313e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs6,2,bioepi_sgq_lstm_no_digital,101,1.692911916948777e-17,2.220446049250313e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs6,2,gb_full_raw,101,0.020461672516933527,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.026919906178868577
rolling_window_cv,2,0,USA,hhs6,2,persistence,101,0.020461672516933527,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.02112463436791084
rolling_window_cv,2,0,USA,hhs6,2,ridge_global_open,101,0.020461672516933527,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.023230986785963657
rolling_window_cv,2,0,USA,hhs6,2,ridge_google_wiki,101,0.020461672516933527,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.022761747883878938
rolling_window_cv,2,0,USA,hhs6,2,ridge_no_digital,101,0.020461672516933527,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.0208730523885822
rolling_window_cv,2,0,USA,hhs6,2,ridge_raw_cn_search,101,0.020461672516933527,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.02087305229616888
rolling_window_cv,2,0,USA,hhs6,2,ridge_social_raw,101,0.020461672516933527,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.024812094961511915
rolling_window_cv,2,0,USA,hhs6,2,seasonal_naive,101,0.020461672516933527,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.03515449908453455
rolling_window_cv,2,0,USA,hhs6,3,bioepi_sgq_lstm_full_raw,101,1.692911916948777e-17,2.220446049250313e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs6,3,bioepi_sgq_lstm_no_digital,101,1.692911916948777e-17,2.220446049250313e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs6,3,gb_full_raw,101,0.020812807558535557,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.030842909822093034
rolling_window_cv,2,0,USA,hhs6,3,persistence,101,0.020812807558535557,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.02240680891782416
rolling_window_cv,2,0,USA,hhs6,3,ridge_global_open,101,0.020812807558535557,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.024451488014200724
rolling_window_cv,2,0,USA,hhs6,3,ridge_google_wiki,101,0.020812807558535557,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.02386822478431337
rolling_window_cv,2,0,USA,hhs6,3,ridge_no_digital,101,0.020812807558535557,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.02311260326985348
rolling_window_cv,2,0,USA,hhs6,3,ridge_raw_cn_search,101,0.020812807558535557,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.023112603355116418
rolling_window_cv,2,0,USA,hhs6,3,ridge_social_raw,101,0.020812807558535557,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.02859082651660297
rolling_window_cv,2,0,USA,hhs6,3,seasonal_naive,101,0.020812807558535557,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.0348426810095007
rolling_window_cv,2,0,USA,hhs6,4,bioepi_sgq_lstm_full_raw,101,1.692911916948777e-17,2.220446049250313e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs6,4,bioepi_sgq_lstm_no_digital,101,1.692911916948777e-17,2.220446049250313e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs6,4,gb_full_raw,101,0.021123468556210057,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.0343380532242538
rolling_window_cv,2,0,USA,hhs6,4,persistence,101,0.021123468556210057,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.023579346727473017
rolling_window_cv,2,0,USA,hhs6,4,ridge_global_open,101,0.021123468556210057,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.02350582218554922
rolling_window_cv,2,0,USA,hhs6,4,ridge_google_wiki,101,0.021123468556210057,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.02379935808390199
rolling_window_cv,2,0,USA,hhs6,4,ridge_no_digital,101,0.021123468556210057,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.025137169785220057
rolling_window_cv,2,0,USA,hhs6,4,ridge_raw_cn_search,101,0.021123468556210057,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.025137170059101512
rolling_window_cv,2,0,USA,hhs6,4,ridge_social_raw,101,0.021123468556210057,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.03140946605631722
rolling_window_cv,2,0,USA,hhs6,4,seasonal_naive,101,0.021123468556210057,0.05998637708446264,0.08420736136249386,0.06239504467386858,0.03457453898950269
rolling_window_cv,2,0,USA,hhs7,1,bioepi_sgq_lstm_full_raw,101,2.9335719771964224e-17,1.1102230246251565e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs7,1,bioepi_sgq_lstm_no_digital,101,2.9335719771964224e-17,1.1102230246251565e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs7,1,gb_full_raw,101,0.02008993998847303,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.02008712572288394
rolling_window_cv,2,0,USA,hhs7,1,persistence,101,0.02008993998847303,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.020243936272681638
rolling_window_cv,2,0,USA,hhs7,1,ridge_global_open,101,0.02008993998847303,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.020972580655257256
rolling_window_cv,2,0,USA,hhs7,1,ridge_google_wiki,101,0.02008993998847303,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.02091474953631834
rolling_window_cv,2,0,USA,hhs7,1,ridge_no_digital,101,0.02008993998847303,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.020610137153998377
rolling_window_cv,2,0,USA,hhs7,1,ridge_raw_cn_search,101,0.02008993998847303,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.020610137169978164
rolling_window_cv,2,0,USA,hhs7,1,ridge_social_raw,101,0.02008993998847303,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.020848310796620317
rolling_window_cv,2,0,USA,hhs7,1,seasonal_naive,101,0.02008993998847303,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.021692712526132404
rolling_window_cv,2,0,USA,hhs7,2,bioepi_sgq_lstm_full_raw,101,3.373264264176682e-17,4.440892098500626e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs7,2,bioepi_sgq_lstm_no_digital,101,3.373264264176682e-17,4.440892098500626e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs7,2,gb_full_raw,101,0.020188796962752872,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.02029869200423195
rolling_window_cv,2,0,USA,hhs7,2,persistence,101,0.020188796962752872,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.020278658071748168
rolling_window_cv,2,0,USA,hhs7,2,ridge_global_open,101,0.020188796962752872,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.02098753476156236
rolling_window_cv,2,0,USA,hhs7,2,ridge_google_wiki,101,0.020188796962752872,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.02087005745328478
rolling_window_cv,2,0,USA,hhs7,2,ridge_no_digital,101,0.020188796962752872,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.020912825289125365
rolling_window_cv,2,0,USA,hhs7,2,ridge_raw_cn_search,101,0.020188796962752872,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.020912825298580066
rolling_window_cv,2,0,USA,hhs7,2,ridge_social_raw,101,0.020188796962752872,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.02131495298043561
rolling_window_cv,2,0,USA,hhs7,2,seasonal_naive,101,0.020188796962752872,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.021690401324096296
rolling_window_cv,2,0,USA,hhs7,3,bioepi_sgq_lstm_full_raw,101,3.373264264176682e-17,4.440892098500626e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs7,3,bioepi_sgq_lstm_no_digital,101,3.373264264176682e-17,4.440892098500626e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs7,3,gb_full_raw,101,0.020281094457642073,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.02086120883192191
rolling_window_cv,2,0,USA,hhs7,3,persistence,101,0.020281094457642073,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.020509164668044706
rolling_window_cv,2,0,USA,hhs7,3,ridge_global_open,101,0.020281094457642073,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.020820467411942482
rolling_window_cv,2,0,USA,hhs7,3,ridge_google_wiki,101,0.020281094457642073,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.020749745346530866
rolling_window_cv,2,0,USA,hhs7,3,ridge_no_digital,101,0.020281094457642073,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.02123985736207555
rolling_window_cv,2,0,USA,hhs7,3,ridge_raw_cn_search,101,0.020281094457642073,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.021239857287883687
rolling_window_cv,2,0,USA,hhs7,3,ridge_social_raw,101,0.020281094457642073,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.021794466543209542
rolling_window_cv,2,0,USA,hhs7,3,seasonal_naive,101,0.020281094457642073,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.02166505211367044
rolling_window_cv,2,0,USA,hhs7,4,bioepi_sgq_lstm_full_raw,101,3.3183027283041497e-17,4.440892098500626e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs7,4,bioepi_sgq_lstm_no_digital,101,3.3183027283041497e-17,4.440892098500626e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs7,4,gb_full_raw,101,0.020346221021095838,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.021646636445717717
rolling_window_cv,2,0,USA,hhs7,4,persistence,101,0.020346221021095838,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.02072478139093915
rolling_window_cv,2,0,USA,hhs7,4,ridge_global_open,101,0.020346221021095838,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.02068154647084368
rolling_window_cv,2,0,USA,hhs7,4,ridge_google_wiki,101,0.020346221021095838,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.02073586748230724
rolling_window_cv,2,0,USA,hhs7,4,ridge_no_digital,101,0.020346221021095838,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.021413382507372975
rolling_window_cv,2,0,USA,hhs7,4,ridge_raw_cn_search,101,0.020346221021095838,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.021413382577455748
rolling_window_cv,2,0,USA,hhs7,4,ridge_social_raw,101,0.020346221021095838,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.022006969249156863
rolling_window_cv,2,0,USA,hhs7,4,seasonal_naive,101,0.020346221021095838,0.02888389393461388,0.04236576703117145,0.007498357163071123,0.02163444217348123
rolling_window_cv,2,0,USA,hhs8,1,bioepi_sgq_lstm_full_raw,101,2.63815372188156e-17,8.881784197001252e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs8,1,bioepi_sgq_lstm_no_digital,101,2.63815372188156e-17,8.881784197001252e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs8,1,gb_full_raw,101,0.03647735164129044,0.1642043410299685,0.04276992923579681,0.0458196808270539,0.033671415845396444
rolling_window_cv,2,0,USA,hhs8,1,persistence,101,0.03647735164129044,0.1642043410299685,0.04276992923579681,0.0458196808270539,0.03645211931603037
rolling_window_cv,2,0,USA,hhs8,1,ridge_global_open,101,0.03647735164129044,0.1642043410299685,0.04276992923579681,0.0458196808270539,0.04102204325569075
rolling_window_cv,2,0,USA,hhs8,1,ridge_google_wiki,101,0.03647735164129044,0.1642043410299685,0.04276992923579681,0.0458196808270539,0.03989729777559202
rolling_window_cv,2,0,USA,hhs8,1,ridge_no_digital,101,0.03647735164129044,0.1642043410299685,0.04276992923579681,0.0458196808270539,0.03701628513105504
rolling_window_cv,2,0,USA,hhs8,1,ridge_raw_cn_search,101,0.03647735164129044,0.1642043410299685,0.04276992923579681,0.0458196808270539,0.03701628433243859
rolling_window_cv,2,0,USA,hhs8,1,ridge_social_raw,101,0.03647735164129044,0.1642043410299685,0.04276992923579681,0.0458196808270539,0.039542871919337697
rolling_window_cv,2,0,USA,hhs8,1,seasonal_naive,101,0.03647735164129044,0.1642043410299685,0.04276992923579681,0.0458196808270539,0.061634984146793234
rolling_window_cv,2,0,USA,hhs8,2,bioepi_sgq_lstm_full_raw,101,2.63815372188156e-17,8.881784197001252e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs8,2,bioepi_sgq_lstm_no_digital,101,2.63815372188156e-17,8.881784197001252e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs8,2,gb_full_raw,101,0.03812484235984402,0.17469674999189788,0.04276992923579681,0.0458196808270539,0.03567843852930814
rolling_window_cv,2,0,USA,hhs8,2,persistence,101,0.03812484235984402,0.17469674999189788,0.04276992923579681,0.0458196808270539,0.03817508689524395
rolling_window_cv,2,0,USA,hhs8,2,ridge_global_open,101,0.03812484235984402,0.17469674999189788,0.04276992923579681,0.0458196808270539,0.03892651534424986
rolling_window_cv,2,0,USA,hhs8,2,ridge_google_wiki,101,0.03812484235984402,0.17469674999189788,0.04276992923579681,0.0458196808270539,0.037691418495977604
rolling_window_cv,2,0,USA,hhs8,2,ridge_no_digital,101,0.03812484235984402,0.17469674999189788,0.04276992923579681,0.0458196808270539,0.03896920687976291
rolling_window_cv,2,0,USA,hhs8,2,ridge_raw_cn_search,101,0.03812484235984402,0.17469674999189788,0.04276992923579681,0.0458196808270539,0.03896920594126478
rolling_window_cv,2,0,USA,hhs8,2,ridge_social_raw,101,0.03812484235984402,0.17469674999189788,0.04276992923579681,0.0458196808270539,0.04250699197990113
rolling_window_cv,2,0,USA,hhs8,2,seasonal_naive,101,0.03812484235984402,0.17469674999189788,0.04276992923579681,0.0458196808270539,0.061162899938414284
rolling_window_cv,2,0,USA,hhs8,3,bioepi_sgq_lstm_full_raw,101,2.63815372188156e-17,8.881784197001252e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs8,3,bioepi_sgq_lstm_no_digital,101,2.63815372188156e-17,8.881784197001252e-16,0.0,0.0,0.0
rolling_window_cv,2,0,USA,hhs8,3,gb_full_raw,101,0.03965576703175858,0.17469674999189788,0.04276992923579681,0.0458196808270539,0.043789474569352435
