evaluation,official_delay_weeks,model,horizon,country,region,n,WIS,MAE,RMSE,Pearson,Spearman,coverage_50,coverage_80,coverage_95,width_50,width_80,width_95
temporal_external_2025_2026,0,bioepi_safe_lstm_common_scale,1,USA,hhs8,67.0,0.1062204271643982,0.1842724884081919,0.3404013946905409,0.9557646752700468,0.9834384228589672,0.4776119402985074,0.7313432835820896,0.9701492537313432,0.226960430459036,0.4373037710987447,0.867094865687263
temporal_external_2025_2026,0,bioepi_safe_lstm_common_scale,1,USA,hhs9,67.0,0.0971865814024193,0.1677353764619626,0.2833014374925851,0.9760710441201116,0.9885066645382714,0.5970149253731343,0.835820895522388,0.9850746268656716,0.2713873925809957,0.5347954775828785,1.0747808015418807
temporal_external_2025_2026,0,bioepi_safe_lstm_common_scale,2,CHN,northern_provinces,62.0,0.2520727401855333,0.4202034955153106,0.6518332512226576,0.8743196443141606,0.7301849937898752,0.6451612903225806,0.7580645161290323,0.935483870967742,0.8048174610955512,1.3581790034268848,2.4436383792345877
temporal_external_2025_2026,0,bioepi_safe_lstm_common_scale,2,CHN,southern_provinces,62.0,0.2476323067901914,0.4362866576622359,0.6154936012010753,0.8689790913785563,0.7735183127119487,0.6935483870967742,0.8870967741935484,0.967741935483871,0.9569824895031432,1.6731789965316122,2.54650898454607
temporal_external_2025_2026,0,bioepi_safe_lstm_common_scale,2,USA,hhs1,67.0,0.3777179877167032,0.5595585776437888,1.024398937690705,0.8562118391989658,0.9666374012291484,0.3880597014925373,0.6119402985074627,0.8208955223880597,0.3607103652278163,0.7259596652586287,1.3516267893585694
temporal_external_2025_2026,0,bioepi_safe_lstm_common_scale,2,USA,hhs10,67.0,0.2482083296755489,0.4004227543121142,0.7058087202888971,0.8952205252881649,0.964282863756086,0.4477611940298507,0.7611940298507462,0.8805970149253731,0.3621992094877129,0.7924759452753878,1.51145088193154
temporal_external_2025_2026,0,bioepi_safe_lstm_common_scale,2,USA,hhs2,67.0,0.2626890304287742,0.4098299762567053,0.7545930424426441,0.8695756258852029,0.958376566366031,0.4776119402985074,0.6417910447761194,0.8656716417910447,0.3656596342029022,0.6968925360200346,1.2924694438789974
temporal_external_2025_2026,0,bioepi_safe_lstm_common_scale,2,USA,hhs3,67.0,0.2038531420245456,0.3480869255582078,0.5791319834051393,0.8788285695905754,0.9626865671641792,0.4626865671641791,0.6716417910447762,0.8805970149253731,0.3624749785903541,0.6685089060907837,1.1732500487616992
temporal_external_2025_2026,0,bioepi_safe_lstm_common_scale,2,USA,hhs4,67.0,0.2255675577363956,0.3711127531607249,0.6581569618630514,0.8527418656028144,0.9420145262989866,0.5223880597014925,0.7014925373134329,0.8656716417910447,0.4166897111411401,0.7260729555806696,1.3363177626204663
temporal_external_2025_2026,0,bioepi_safe_lstm_common_scale,2,USA,hhs5,67.0,0.3272663062076224,0.502958046792195,0.8610157484388995,0.8725485943666479,0.9567403623593264,0.373134328358209,0.6119402985074627,0.8059701492537313,0.3494149586284661,0.7345306675243212,1.378351224658691
