evaluation,official_delay_weeks,model,horizon,country,n,WIS,MAE,RMSE,Pearson,Spearman,coverage_50,coverage_80,coverage_95,width_50,width_80,width_95
rolling_window_cv,0,ridge_no_digital,4,CHN,202.0,1.7487053502925447,2.9225458423890514,3.4382641904067266,0.10230366917641846,0.18762144496225722,0.034653465346534656,0.2722772277227723,0.9405940594059405,1.0498711656622377,3.3112038975587805,9.71126696331976
rolling_window_cv,0,ridge_no_digital,4,USA,1010.0,0.31217269052773533,0.47091435213064803,0.7242900144113754,0.660833452355029,0.823451800674093,0.7336633663366336,0.9742574257425742,0.998019801980198,1.1102333935108475,3.043124004331105,4.398653663054348
rolling_window_cv,0,ridge_raw_cn_search,1,CHN,202.0,0.49438823341309607,0.795427714332489,1.0609606610375175,0.8626935809350225,0.8233177623412662,0.3217821782178218,0.6732673267326733,0.995049504950495,0.7489732677039944,2.2569869239549267,7.879510114809864
rolling_window_cv,0,ridge_raw_cn_search,1,USA,1010.0,0.18475967338592497,0.2809359526852818,0.4135896059556807,0.8666994059908305,0.9267316774408588,0.6495049504950495,0.9485148514851485,0.998019801980198,0.5674597493675463,1.7534370213728299,3.1082644037687577
rolling_window_cv,0,ridge_raw_cn_search,2,CHN,202.0,0.7243597545550076,1.1893990624385897,1.5735590890532234,0.7198603864503702,0.693129572743099,0.27722772277227725,0.6782178217821783,1.0,0.9597509859175486,2.852916581658943,10.275908802930653
rolling_window_cv,0,ridge_raw_cn_search,2,USA,1010.0,0.24385762088221336,0.3755677488419603,0.5486114906732793,0.7697906536982775,0.8748641548564899,0.6841584158415842,0.9653465346534653,0.996039603960396,0.8299717985625653,2.2790631404556274,3.774101834124057
rolling_window_cv,0,ridge_raw_cn_search,3,CHN,202.0,0.6999276240685988,1.0524743363977893,1.6504074213329152,0.5890257580184247,0.617485077145393,0.6138613861386139,0.806930693069307,0.995049504950495,1.689561761030426,3.496359465882655,12.354157727556572
rolling_window_cv,0,ridge_raw_cn_search,3,USA,1010.0,0.28766163169850945,0.44096693482479293,0.6515509360726714,0.6957503849476216,0.8344946193777989,0.7495049504950495,0.9623762376237623,0.999009900990099,1.1178039303238414,2.641626570575931,4.143684576599805
rolling_window_cv,0,ridge_raw_cn_search,4,CHN,202.0,0.8285393734170081,1.2346133915573982,1.9777782779879194,0.3940746172843271,0.4956466765120577,0.5346534653465347,0.7920792079207921,0.9653465346534653,2.2218556915614545,3.735497037229053,11.203448835148048
rolling_window_cv,0,ridge_raw_cn_search,4,USA,1010.0,0.3121726947214961,0.4709143667053156,0.7242900200147179,0.660833455132694,0.823451800674093,0.7336633663366336,0.9742574257425742,0.998019801980198,1.1102334616614236,3.0431240114577824,4.3986536865388155
rolling_window_cv,0,ridge_social_raw,1,CHN,202.0,0.58077949045531,1.1081640020169572,1.3296689516682592,0.8476978520102885,0.8412211031569268,0.594059405940594,0.8861386138613861,0.9702970297029703,2.129648108311835,3.639905196285042,7.52891653439442
rolling_window_cv,0,ridge_social_raw,1,USA,1010.0,0.1913942506460964,0.3044838768026732,0.4494621145226384,0.8585014917436808,0.8946928970083629,0.5871287128712871,0.9396039603960396,0.995049504950495,0.5556428932101759,1.6932657544883578,3.05166279228135
rolling_window_cv,0,ridge_social_raw,2,CHN,202.0,0.8469805882327135,1.556101381309029,1.9727235085854091,0.5710742498240297,0.5855504411787721,0.3811881188118812,0.8910891089108911,0.9752475247524752,2.4192694234889043,5.112379856234492,11.005191496966255
rolling_window_cv,0,ridge_social_raw,2,USA,1010.0,0.23982102870907185,0.37478162283706673,0.5531839319749372,0.7727994404136134,0.8486627108925703,0.6485148514851485,0.9663366336633663,0.997029702970297,0.7643557786871613,2.254657945935682,3.7086835679658177
rolling_window_cv,0,ridge_social_raw,3,CHN,202.0,0.9191167660753724,1.5125292188170703,2.2099195583177016,0.334676499731258,0.35009863577672906,0.5396039603960396,0.806930693069307,0.9752475247524752,2.264223097867006,4.729102826039266,12.105242614833605
rolling_window_cv,0,ridge_social_raw,3,USA,1010.0,0.27958588940844475,0.42283613810207543,0.6338684060838052,0.7080943101080254,0.8132171353701084,0.7584158415841584,0.9613861386138614,0.998019801980198,1.1070738637509185,2.605771069097275,4.024866963749477
rolling_window_cv,0,ridge_social_raw,4,CHN,202.0,0.9727392030134243,1.5669661610764452,2.3148592697152415,0.17915257070150908,0.1817352458409337,0.4752475247524752,0.806930693069307,0.9504950495049505,2.186678756473377,4.483077748859295,11.080672735414131
rolling_window_cv,0,ridge_social_raw,4,USA,1010.0,0.3056758058874017,0.4281614177838962,0.6781800635274848,0.6812748567991559,0.8183872136114453,0.7702970297029703,0.9702970297029703,0.994059405940594,1.119587399377174,3.1421828770018307,4.469439303872825
rolling_window_cv,0,seasonal_naive,1,CHN,202.0,1.2201018540400275,1.9766590115338638,2.6574185552245484,0.033354721904036946,-0.020676488459215086,0.2623762376237624,0.5247524752475248,0.9752475247524752,1.0710792144042376,3.414100668610276,10.777950714144467
rolling_window_cv,0,seasonal_naive,1,USA,1010.0,0.3603966900006632,0.5077141150012655,0.8002227940760599,0.6245879348462935,0.7016530573779779,0.6495049504950495,0.999009900990099,1.0,1.0448183654171332,4.189312721612385,5.043364440311243
rolling_window_cv,0,seasonal_naive,2,CHN,202.0,1.2295472066868938,2.0009415133541397,2.681508838770095,0.031511615551823746,-0.01323811938488948,0.2623762376237624,0.5346534653465347,0.9752475247524752,1.0712068605035914,3.419612981935473,10.81610232338433
rolling_window_cv,0,seasonal_naive,2,USA,1010.0,0.3619800764902118,0.5117176199734117,0.8050118150984497,0.6257396795830618,0.7007164214376048,0.6455445544554456,0.999009900990099,1.0,1.0448183654171332,4.192020274818994,5.046914473443429
rolling_window_cv,0,seasonal_naive,3,CHN,202.0,1.2352500214302786,2.007025471194483,2.693455648016039,0.034688052294917754,0.0016174889834282555,0.26732673267326734,0.5396039603960396,0.9752475247524752,1.070644661520668,3.427253301754881,10.919074882711897
rolling_window_cv,0,seasonal_naive,3,USA,1010.0,0.36467016159325005,0.5172601001881976,0.8134114323489088,0.6370108619234547,0.70484488503198,0.6425742574257426,0.999009900990099,1.0,1.0448183654171332,4.202542659260198,5.060652086662403
rolling_window_cv,0,seasonal_naive,4,CHN,202.0,1.2424944151591903,2.0157730771818305,2.705757742398444,0.042292013149632796,0.014702305286889044,0.23267326732673269,0.5297029702970297,0.9752475247524752,1.0632243841517526,3.4277618847873548,10.994228967827231
rolling_window_cv,0,seasonal_naive,4,USA,1010.0,0.3673421766453999,0.5228149748152982,0.8224644850114388,0.6582192690649228,0.7136906193699953,0.6376237623762376,0.999009900990099,1.0,1.0448183654171332,4.219470446279551,5.082165447159996
